age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
65,salaried,high,urban,704,0.48,7,2,1400765,192307,0.14,2,0.08,1.2,0,1,0,0,0.72,0.46,10,5.6,0.52,2,1,0
22,self_employed,high,urban,527,0.4,4,0,1849587,249747,0.14,1,0.26,0.8,0,4,0,0,0.9,0.0,18,0.0,0.0,0,1,0
61,salaried,high,urban,767,0.25,7,0,1494697,121805,0.08,0,0.04,1.0,0,4,0,0,0.74,0.32,3,0.0,0.24,2,1,0
41,business,medium,rural,741,0.42,5,1,852950,191746,0.22,3,0.43,1.0,1,1,0,0,0.57,0.51,6,102.1,0.02,1,1,0
22,salaried,low,urban,703,0.39,5,0,313572,211672,0.68,4,0.18,0.2,0,4,0,0,0.99,0.3,1,150.3,0.41,3,0,0
47,salaried,low,rural,794,0.48,3,0,322276,179710,0.56,4,0.37,0.0,1,1,0,0,0.8,0.36,8,28.5,0.25,0,1,0
29,self_employed,low,urban,739,0.44,5,0,280609,218602,0.78,2,0.49,1.2,0,4,0,0,0.84,0.0,18,41.8,0.13,0,1,0
21,salaried,medium,urban,758,0.36,4,0,635085,78021,0.12,2,0.3,1.5,0,2,0,0,1.0,0.3,23,7.0,0.56,0,1,0
31,salaried,medium,rural,752,0.41,1,0,768541,54211,0.07,2,0.1,2.0,1,3,0,0,0.93,0.11,14,91.2,0.0,1,0,0
23,salaried,high,urban,732,0.43,8,1,1263214,83400,0.07,3,0.55,0.3,1,3,1,0,0.96,0.45,13,0.9,0.82,1,0,0
43,student,high,urban,554,0.51,8,1,1543468,5000,0.0,1,0.05,2.5,1,2,0,0,0.86,0.11,18,0.0,0.45,4,0,0
46,salaried,medium,rural,562,0.61,3,0,638631,37487,0.06,2,0.03,0.0,0,3,0,0,0.73,0.19,14,12.1,0.55,1,0,0
24,self_employed,medium,urban,739,0.44,4,0,639354,264092,0.41,1,0.24,1.9,1,2,0,0,0.92,0.24,1,76.3,0.62,1,0,0
38,salaried,high,urban,766,0.43,6,1,1000000,259867,0.26,2,0.18,1.2,0,2,0,0,0.99,0.12,16,79.1,0.52,0,0,0
26,salaried,low,urban,630,0.32,5,1,165116,22607,0.14,1,0.27,1.1,1,1,0,1,0.92,0.18,13,0.0,0.0,1,0,0
55,salaried,medium,urban,602,0.3,5,0,636905,5000,0.01,0,0.04,0.2,0,4,0,0,1.0,0.09,17,31.6,0.0,1,0,0
42,student,low,rural,698,0.24,6,0,307640,182872,0.59,4,0.5,1.0,2,1,1,0,0.85,0.15,9,0.0,0.05,2,0,0
63,salaried,medium,rural,578,0.05,3,1,970106,243335,0.25,1,0.27,0.9,1,3,0,0,0.94,0.44,5,0.0,0.19,3,0,0
35,salaried,low,rural,668,0.22,9,2,291921,85614,0.29,1,0.37,2.1,1,2,0,0,0.97,0.46,20,19.0,0.64,1,0,0
42,salaried,high,urban,655,0.32,5,1,1284554,108925,0.08,0,0.28,0.6,1,2,0,0,0.87,0.32,22,0.0,0.0,0,0,0
57,salaried,medium,urban,664,0.3,5,0,509275,273269,0.54,1,0.23,0.7,0,3,1,0,0.72,0.58,16,40.7,0.05,2,0,0
62,salaried,low,urban,811,0.42,3,0,295551,381579,1.29,0,0.27,1.6,0,4,0,0,1.0,0.33,6,114.9,0.15,3,0,1
32,self_employed,low,rural,635,0.23,2,0,351426,109112,0.31,1,0.11,0.9,1,2,0,0,0.84,0.33,17,56.1,0.32,4,1,0
67,salaried,medium,urban,683,0.24,2,0,834402,247064,0.3,5,0.29,0.3,0,4,0,0,0.86,0.35,1,130.8,0.43,1,0,0
69,salaried,high,rural,588,0.05,7,0,1056555,175525,0.17,0,0.19,0.0,0,2,0,0,0.82,0.09,6,14.5,0.05,1,1,0
62,business,medium,rural,745,0.42,5,0,802050,311010,0.39,0,0.12,2.8,0,2,0,0,0.81,0.08,5,25.3,0.7,2,0,0
58,salaried,medium,urban,667,0.22,9,1,1000000,44170,0.04,0,0.17,1.4,0,1,0,0,0.93,0.15,0,80.7,0.43,0,0,0
38,salaried,low,urban,762,0.24,3,0,259359,182347,0.7,0,0.61,2.6,1,4,0,0,0.7,0.15,17,116.1,0.36,4,0,0
65,salaried,medium,urban,508,0.43,7,1,450000,102190,0.23,0,0.05,1.4,0,2,0,0,0.66,0.3,2,70.5,0.34,0,0,0
55,self_employed,medium,rural,675,0.22,7,2,759298,172244,0.23,1,0.06,2.1,0,3,0,0,0.87,0.52,10,91.6,0.0,1,0,0
50,salaried,medium,urban,689,0.41,6,1,888566,285562,0.32,2,0.39,2.8,1,2,0,0,0.9,0.17,14,31.0,0.27,0,0,0
44,self_employed,low,rural,743,0.17,5,0,150450,177630,1.18,1,0.43,2.1,0,4,1,1,0.75,0.1,2,0.0,0.32,1,0,1
62,salaried,medium,urban,635,0.35,9,0,689776,88494,0.13,4,0.18,2.6,1,2,0,0,0.74,0.03,0,83.3,0.5,1,1,0
50,self_employed,medium,rural,735,0.26,5,0,662442,289160,0.44,0,0.05,2.5,0,4,0,0,0.78,0.33,2,17.7,0.49,2,0,0
34,salaried,high,urban,643,0.31,5,2,1484556,241262,0.16,1,0.5,0.4,0,3,0,0,1.0,0.25,17,38.0,0.66,5,0,0
26,self_employed,high,urban,686,0.58,3,0,1768103,208609,0.12,5,0.41,1.1,0,1,0,0,0.92,0.63,14,0.0,0.37,0,0,0
23,business,medium,rural,744,0.1,5,0,929330,35700,0.04,1,0.47,2.4,1,3,0,0,0.71,0.14,13,157.6,0.0,0,0,0
36,self_employed,medium,rural,614,0.56,4,1,847507,239311,0.28,2,0.27,0.6,0,3,0,0,0.81,0.52,4,85.4,0.59,2,0,0
27,salaried,low,urban,731,0.21,5,0,268634,101719,0.38,4,0.62,1.2,0,2,0,0,0.75,0.0,21,117.4,0.72,2,1,0
34,salaried,high,rural,703,0.48,2,3,1616366,61024,0.04,4,0.33,1.2,1,4,0,0,0.57,0.0,16,111.9,0.45,1,0,0
29,salaried,medium,rural,656,0.51,6,0,725194,69166,0.1,0,0.44,1.2,1,3,1,0,0.86,0.45,18,44.9,0.71,1,0,0
35,salaried,low,urban,633,0.41,4,0,347233,249957,0.72,0,0.11,1.5,0,1,0,0,0.97,0.25,15,0.0,0.37,0,0,0
41,salaried,medium,urban,532,0.17,2,1,690948,235188,0.34,2,0.34,1.2,0,3,0,1,0.86,0.2,18,42.4,0.19,2,0,1
55,business,high,rural,674,0.39,4,0,1539870,181819,0.12,1,0.45,0.7,0,2,0,0,0.69,0.15,23,1.6,0.17,0,1,0
22,salaried,low,urban,656,0.73,2,2,214373,5000,0.02,0,0.28,1.6,0,2,0,0,1.0,0.42,19,116.5,0.0,1,0,0
47,salaried,medium,urban,724,0.35,5,2,703245,309251,0.44,0,0.25,1.1,0,3,1,0,0.73,0.43,20,78.2,0.25,2,1,0
22,self_employed,medium,rural,717,0.33,4,1,756563,281990,0.37,0,0.18,2.3,0,1,0,0,0.86,0.61,22,59.2,0.0,0,0,0
55,self_employed,low,urban,754,0.32,3,0,340564,113713,0.33,2,0.42,1.1,0,3,0,0,0.68,0.36,5,0.0,0.91,2,0,0
38,salaried,low,urban,757,0.43,4,0,292144,343349,1.18,2,0.05,1.7,0,2,0,0,1.0,0.43,19,0.0,0.08,0,1,0
34,business,high,rural,900,0.34,6,0,1627017,62204,0.04,3,0.16,1.0,1,4,0,0,0.87,0.0,7,0.0,0.57,0,0,0
40,salaried,high,urban,715,0.39,5,2,1279614,190963,0.15,0,0.09,0.0,1,3,0,0,0.73,0.03,14,0.0,0.0,1,0,0
38,business,low,rural,619,0.31,4,0,174099,192721,1.11,4,0.35,1.7,1,4,0,0,0.88,0.35,10,35.9,0.19,1,0,0
30,business,high,rural,737,0.19,4,0,1203608,208329,0.17,2,0.15,2.8,1,4,0,0,0.81,0.42,22,0.0,0.25,1,1,0
45,business,medium,urban,792,0.7,6,0,860652,12927,0.02,1,0.26,1.3,0,1,0,0,1.0,0.52,4,56.4,0.22,0,1,0
22,self_employed,medium,urban,713,0.34,4,0,778615,5000,0.01,3,0.42,1.8,0,1,0,0,0.8,0.0,9,79.7,0.29,1,0,0
45,salaried,medium,urban,531,0.83,4,1,694240,168937,0.24,3,0.66,1.4,0,3,0,0,0.7,0.16,16,60.8,0.54,0,0,0
53,salaried,high,urban,718,0.41,5,0,1845387,74835,0.04,2,0.12,1.2,0,4,0,1,0.74,0.17,11,147.8,0.72,1,1,0
56,self_employed,medium,rural,635,0.44,8,2,585314,219777,0.38,2,0.57,2.6,1,3,0,0,0.6,0.1,17,25.7,0.37,2,0,0
51,salaried,low,urban,587,0.3,5,1,268625,195208,0.73,1,0.4,1.9,1,1,0,0,0.85,0.0,18,108.5,0.25,1,0,0
34,student,high,urban,693,0.26,7,1,1292497,339298,0.26,0,0.33,1.0,1,4,0,0,0.8,0.35,16,111.5,0.05,3,0,0
21,salaried,medium,urban,573,0.31,8,0,451635,335995,0.74,1,0.25,0.4,1,4,0,0,0.87,0.0,5,0.0,0.27,0,1,0
66,salaried,low,urban,751,0.23,4,1,251198,186126,0.74,2,0.24,2.9,1,3,0,0,0.89,0.37,10,64.7,0.0,3,0,0
36,salaried,medium,urban,731,0.21,3,1,812713,358946,0.44,3,0.29,1.4,1,2,0,0,0.73,0.41,23,132.9,0.25,2,1,0
66,salaried,medium,urban,673,0.62,3,1,907318,205014,0.23,1,0.18,2.0,2,2,1,0,0.77,0.42,1,15.2,0.9,1,0,0
23,self_employed,high,urban,641,0.47,5,0,1320700,174966,0.13,2,0.07,0.2,1,4,0,0,1.0,0.33,1,0.0,0.74,1,0,0
55,business,medium,urban,667,0.57,2,1,778657,384851,0.49,3,0.15,0.0,0,4,1,0,0.71,0.33,16,62.3,0.38,2,1,0
61,self_employed,low,urban,609,0.52,6,1,199791,66068,0.33,2,0.22,0.4,0,3,0,0,1.0,0.0,23,51.8,0.56,1,0,0
26,business,medium,urban,674,0.26,7,1,714810,5000,0.01,3,0.44,1.8,0,2,0,0,0.94,0.06,16,178.5,0.16,0,0,0
45,student,medium,rural,480,0.12,7,2,568502,152108,0.27,4,0.36,0.7,2,4,0,0,1.0,0.19,13,103.8,0.09,3,1,0
33,business,low,urban,686,0.28,2,2,381160,202255,0.53,2,0.25,0.2,3,4,0,0,0.97,0.0,21,74.6,0.1,0,0,0
54,salaried,medium,urban,687,0.36,5,0,610922,255375,0.42,0,0.34,1.2,2,4,0,0,0.86,0.0,19,0.0,0.25,1,0,0
28,business,high,urban,739,0.52,6,2,1408302,43325,0.03,0,0.2,1.2,0,2,0,0,0.92,0.14,17,0.0,0.56,0,0,0
41,salaried,low,urban,700,0.34,5,0,370101,160995,0.44,0,0.22,2.1,0,4,1,0,0.91,0.25,19,115.2,0.02,0,0,0
54,salaried,medium,urban,748,0.79,3,0,775355,33524,0.04,0,0.08,1.1,1,2,0,0,0.96,0.39,15,65.1,0.45,0,0,0
24,self_employed,low,rural,718,0.29,4,0,305672,145574,0.48,2,0.47,2.4,0,3,0,0,0.79,0.0,15,35.5,0.52,1,0,0
45,salaried,low,urban,752,0.44,4,0,278323,340690,1.22,4,0.14,2.1,0,2,0,0,0.69,0.32,7,41.1,0.36,1,0,0
35,salaried,medium,rural,863,0.26,3,0,630988,197519,0.31,4,0.13,0.4,0,2,0,0,0.66,0.09,1,76.8,0.13,2,1,0
24,salaried,low,urban,709,0.41,7,1,182164,65834,0.36,1,0.21,2.8,0,1,0,0,0.71,0.28,23,1.9,0.41,0,0,0
65,salaried,high,urban,692,0.33,5,1,1000000,5000,0.0,1,0.25,2.6,0,4,0,0,1.0,0.46,15,0.0,0.35,2,0,0
32,student,low,urban,763,0.31,7,1,262778,135649,0.52,3,0.07,1.1,1,2,0,0,0.82,0.17,15,0.4,0.48,2,0,0
52,salaried,medium,urban,647,0.26,5,0,879742,177542,0.2,4,0.24,2.2,0,2,0,0,1.0,0.34,1,32.8,0.6,1,0,0
52,salaried,low,urban,671,0.37,2,1,305102,180446,0.59,1,0.07,3.0,0,3,0,0,0.7,0.43,9,0.0,0.01,2,0,0
48,salaried,high,urban,709,0.48,4,0,1253516,21331,0.02,4,0.2,1.9,1,2,0,0,0.92,0.3,15,38.3,0.41,1,0,0
33,salaried,medium,urban,685,0.2,4,1,790030,202746,0.26,2,0.28,1.3,1,3,0,0,0.75,0.33,3,165.0,0.45,1,1,1
51,student,medium,urban,684,0.34,2,2,619546,5000,0.01,3,0.4,1.2,0,1,1,0,1.0,0.0,9,36.0,0.42,2,0,0
34,salaried,low,urban,742,0.42,6,0,376225,194321,0.52,2,0.18,0.2,0,2,0,0,0.8,0.28,18,0.0,0.43,1,1,0
40,self_employed,medium,urban,561,0.45,4,1,832660,161465,0.19,4,0.26,2.2,0,1,0,0,0.97,0.0,22,50.1,0.22,1,0,0
38,self_employed,low,urban,822,0.63,6,1,344099,259258,0.75,1,0.17,1.8,0,4,0,0,0.76,0.41,13,51.8,0.04,2,0,0
49,retired,high,rural,714,0.44,4,2,1113483,312399,0.28,4,0.33,0.9,0,1,0,0,0.76,0.24,23,37.4,0.0,1,1,0
26,self_employed,medium,rural,651,0.29,2,1,652591,5000,0.01,2,0.14,0.1,0,2,1,0,1.0,0.02,9,0.0,0.56,1,1,0
52,business,medium,urban,793,0.26,4,0,780768,259993,0.33,1,0.39,0.0,0,1,0,0,1.0,0.34,14,80.1,0.3,1,0,0
49,salaried,medium,urban,687,0.26,1,0,614248,307055,0.5,6,0.26,0.6,0,2,0,0,0.68,0.42,20,169.9,0.39,2,1,0
63,salaried,medium,urban,689,0.25,9,0,683588,262347,0.38,4,0.17,1.3,2,1,0,0,0.73,0.13,13,110.2,0.34,2,1,0
22,salaried,medium,rural,664,0.38,2,0,721183,115050,0.16,4,0.05,1.9,0,3,0,0,0.74,0.35,6,101.1,0.26,1,1,0
43,student,medium,urban,782,0.41,5,0,690302,311497,0.45,0,0.32,2.3,0,4,0,0,0.64,0.0,6,0.0,0.57,2,0,0
39,salaried,medium,rural,679,0.47,6,0,806820,112749,0.14,0,0.18,1.9,0,3,0,0,0.59,0.29,5,10.4,0.22,1,1,0
51,salaried,medium,urban,640,0.45,5,0,798101,49872,0.06,1,0.52,2.3,0,3,0,0,1.0,0.38,2,0.0,0.48,1,0,0
25,salaried,medium,urban,749,0.54,4,0,727230,177794,0.24,2,0.13,1.3,0,4,0,0,0.99,0.28,15,32.3,0.28,1,0,0
39,salaried,low,urban,762,0.25,3,0,263799,165860,0.63,4,0.64,1.2,1,3,0,0,0.64,0.49,3,84.9,0.0,0,0,0
54,salaried,high,urban,792,0.6,7,3,1431347,284716,0.2,0,0.62,1.3,0,1,0,1,0.61,0.0,9,80.3,0.15,1,0,0
30,retired,medium,rural,724,0.26,2,0,616583,98217,0.16,1,0.47,0.0,0,1,0,0,1.0,0.37,8,47.2,0.58,1,0,0
45,salaried,medium,urban,760,0.4,0,0,641359,196324,0.31,1,0.21,2.2,0,1,1,0,0.96,0.37,12,0.0,0.07,1,0,0
22,self_employed,high,urban,661,0.32,5,0,1094965,42366,0.04,2,0.04,0.7,2,1,1,0,0.93,0.08,10,87.1,0.47,1,0,0
31,business,low,urban,751,0.35,4,2,317251,340295,1.07,1,0.33,0.8,1,1,1,0,0.97,0.59,20,69.5,0.39,0,0,0
51,salaried,high,urban,731,0.45,3,0,1753998,250405,0.14,2,0.06,0.9,0,2,0,0,0.88,0.63,17,0.0,0.32,4,0,0
35,salaried,high,urban,717,0.13,3,2,1509647,5000,0.0,2,0.31,2.8,0,3,1,0,0.81,0.5,7,60.2,0.35,1,0,0
29,salaried,high,urban,571,0.23,7,0,1691072,322950,0.19,2,0.24,0.5,1,3,0,0,0.57,0.03,11,0.0,0.46,1,0,0
43,salaried,high,urban,652,0.46,6,0,1279367,199500,0.16,2,0.55,1.3,0,2,0,0,0.8,0.4,9,23.4,0.38,3,0,0
39,self_employed,medium,urban,676,0.35,5,0,720076,190684,0.26,0,0.29,1.2,0,3,0,0,0.82,0.27,15,0.0,0.04,0,0,0
29,salaried,low,rural,717,0.31,4,1,261028,395426,1.51,0,0.33,0.9,1,4,0,0,0.87,0.25,17,48.8,0.58,3,0,0
55,salaried,medium,urban,848,0.18,4,0,450000,5000,0.01,3,0.16,1.8,0,3,0,0,0.87,0.29,2,58.1,0.77,1,1,0
41,self_employed,low,urban,740,0.31,6,0,254062,232057,0.91,0,0.23,0.0,0,3,0,0,1.0,0.15,21,60.5,0.0,0,1,0
29,student,low,urban,623,0.45,6,0,224978,137335,0.61,1,0.35,2.4,1,2,1,1,1.0,0.14,6,49.5,0.18,1,0,0
48,business,medium,rural,646,0.27,3,1,774431,70263,0.09,1,0.63,1.2,0,1,0,0,0.74,0.39,17,52.1,0.71,0,0,0
66,business,low,urban,777,0.55,3,0,259432,341271,1.32,2,0.51,1.3,0,1,1,0,0.75,0.08,8,11.6,0.16,1,0,0
27,business,high,urban,643,0.51,3,1,1910284,74813,0.04,2,0.36,2.3,1,1,0,0,0.83,0.43,21,48.6,0.43,2,0,0
36,salaried,high,rural,751,0.3,1,0,1442734,109014,0.08,2,0.2,2.2,0,4,0,0,1.0,0.31,14,81.3,0.27,0,1,0
36,business,high,urban,688,0.26,6,0,1715947,215655,0.13,1,0.49,0.7,0,1,1,0,0.8,0.0,10,40.8,0.65,1,1,0
53,salaried,medium,rural,668,0.05,5,0,829915,323559,0.39,1,0.22,0.0,0,3,0,0,0.7,0.23,23,41.4,0.24,0,1,0
24,self_employed,high,urban,644,0.19,6,0,1413004,141430,0.1,1,0.48,1.2,0,2,0,0,0.93,0.28,18,0.0,0.0,1,1,0
24,self_employed,high,urban,466,0.18,3,0,1146653,277222,0.24,2,0.39,1.1,0,4,0,0,0.82,0.3,6,71.6,0.45,0,0,0
59,salaried,medium,rural,717,0.14,4,1,761627,382162,0.5,0,0.55,0.7,1,1,0,0,0.87,0.04,19,99.5,0.58,0,0,0
60,business,low,rural,606,0.34,6,2,186119,392745,2.11,2,0.21,1.5,2,2,0,0,0.79,0.04,6,88.5,0.4,3,0,0
37,student,high,urban,580,0.4,8,2,1440959,328717,0.23,1,0.11,1.6,0,4,0,0,0.84,0.57,14,26.9,0.1,0,0,0
57,salaried,high,rural,697,0.62,5,1,1468437,328639,0.22,3,0.37,1.0,0,3,0,0,0.95,0.08,3,100.2,0.23,0,1,0
59,business,medium,urban,752,0.36,1,0,813424,297952,0.37,2,0.24,1.5,0,1,1,0,0.85,0.11,13,44.4,0.36,4,1,0
49,salaried,low,rural,561,0.05,4,0,361389,20673,0.06,1,0.12,2.2,0,3,0,0,0.87,0.33,16,0.0,0.46,1,1,0
56,self_employed,medium,urban,750,0.24,5,1,647182,229132,0.35,4,0.28,2.7,0,4,0,0,0.84,0.0,18,91.4,0.5,3,0,0
58,self_employed,low,urban,616,0.44,5,1,244036,232184,0.95,2,0.28,0.6,0,3,0,0,0.73,0.15,17,0.0,0.26,1,0,0
59,self_employed,high,rural,725,0.34,4,0,1583610,249286,0.16,4,0.2,2.2,0,4,0,0,0.85,0.34,5,2.0,0.43,1,0,0
57,student,high,rural,720,0.48,5,0,1451744,75437,0.05,3,0.14,0.9,1,1,0,0,0.81,0.17,4,38.8,0.13,0,0,0
55,student,low,urban,665,0.27,10,2,311384,249599,0.8,2,0.33,0.4,0,2,0,0,1.0,0.0,9,62.5,0.71,1,0,1
27,business,medium,urban,682,0.52,3,0,815094,302875,0.37,1,0.23,1.8,0,4,0,1,1.0,0.35,21,82.6,0.0,2,0,0
47,salaried,low,urban,652,0.39,4,0,243350,213905,0.88,0,0.26,0.4,0,1,0,1,0.8,0.12,3,0.0,0.77,0,0,1
48,student,medium,urban,698,0.39,10,0,804090,52467,0.07,4,0.2,0.0,1,3,0,0,0.81,0.24,11,65.5,0.0,0,1,0
42,salaried,low,urban,697,0.37,2,0,407900,109092,0.27,0,0.09,1.0,0,2,0,0,0.99,0.16,14,0.0,0.18,2,0,0
34,student,medium,urban,615,0.24,3,0,642785,228515,0.36,1,0.3,0.7,0,2,0,0,0.77,0.04,15,47.7,0.0,0,0,0
27,salaried,medium,urban,584,0.34,3,0,870737,197757,0.23,5,0.18,1.4,0,4,0,0,0.91,0.28,11,37.5,0.43,0,1,0
57,salaried,low,rural,750,0.39,6,0,257574,8381,0.03,2,0.57,1.3,0,1,0,0,0.85,0.13,16,0.0,0.4,2,0,0
42,self_employed,medium,urban,694,0.14,3,0,750895,220080,0.29,3,0.02,1.9,2,4,0,0,0.78,0.31,8,160.4,0.15,3,0,0
25,salaried,low,urban,740,0.36,5,2,305606,48236,0.16,3,0.3,0.0,1,4,0,0,1.0,0.44,10,0.0,0.0,1,0,0
22,salaried,medium,urban,633,0.53,11,0,782293,58256,0.07,3,0.47,1.0,0,4,0,0,0.79,0.28,7,48.3,0.54,1,1,0
47,salaried,low,urban,622,0.42,6,2,257110,45471,0.18,4,0.08,0.0,0,1,0,0,0.79,0.3,14,23.6,0.24,1,1,0
41,salaried,medium,urban,609,0.56,1,1,744003,5000,0.01,5,0.21,1.6,0,4,0,1,0.58,0.01,17,25.9,0.32,1,0,0
58,salaried,high,urban,667,0.41,7,2,1613886,5000,0.0,2,0.39,2.0,0,1,0,0,0.9,0.15,23,0.0,0.06,2,1,0
35,salaried,high,rural,696,0.22,3,1,1457861,16955,0.01,1,0.11,1.0,0,2,0,0,0.79,0.37,7,69.2,0.48,0,0,0
41,salaried,high,rural,641,0.47,3,0,1336019,197825,0.15,1,0.18,0.7,1,2,0,0,0.74,0.41,10,169.8,0.23,2,0,0
30,salaried,high,rural,789,0.18,4,0,1397103,206018,0.15,4,0.23,0.2,0,1,0,0,0.64,0.06,0,34.5,0.37,0,0,0
43,self_employed,low,rural,635,0.32,5,0,281968,140524,0.5,2,0.13,2.3,0,3,0,0,0.89,0.2,15,54.8,0.12,0,0,0
59,salaried,low,rural,697,0.31,5,2,310654,140929,0.45,2,0.32,2.0,0,4,0,0,0.9,0.0,11,35.8,0.41,1,1,0
25,retired,medium,rural,618,0.25,6,0,460622,186221,0.4,2,0.28,1.9,0,2,0,0,0.69,0.52,1,90.7,0.25,2,0,0
21,student,high,urban,632,0.71,7,1,1391909,101958,0.07,3,0.12,1.9,0,4,1,0,0.87,0.17,2,93.2,0.0,0,0,0
33,salaried,high,urban,673,0.34,4,0,1484158,92048,0.06,2,0.25,1.4,0,4,0,0,0.61,0.0,7,0.0,0.39,1,1,0
41,business,low,urban,621,0.62,8,1,265003,211828,0.8,1,0.21,3.1,0,3,1,0,1.0,0.25,19,0.0,0.46,2,0,0
46,business,medium,urban,686,0.4,8,1,541748,314608,0.58,1,0.33,1.9,1,1,0,0,0.82,0.23,0,0.0,0.05,0,0,1
65,retired,low,urban,710,0.23,8,0,345606,77165,0.22,1,0.15,0.8,1,1,0,0,0.91,0.62,4,46.1,0.65,0,0,1
41,self_employed,medium,urban,756,0.29,1,1,697924,190307,0.27,0,0.14,0.0,0,4,0,0,0.89,0.55,5,93.4,0.04,1,0,0
38,salaried,medium,rural,604,0.34,6,0,610140,64628,0.11,1,0.1,0.0,0,3,0,0,1.0,0.38,20,0.0,0.42,1,1,0
57,self_employed,low,urban,691,0.3,7,0,304583,232619,0.76,1,0.44,0.9,0,4,0,0,0.84,0.3,1,64.5,0.73,2,1,0
65,self_employed,medium,urban,675,0.31,0,0,664117,480959,0.72,1,0.19,1.7,0,1,2,0,0.72,0.13,23,125.5,0.79,0,0,0
52,self_employed,medium,rural,550,0.44,8,0,673224,250634,0.37,3,0.26,2.1,0,3,0,0,0.9,0.4,19,21.1,0.03,1,0,0
56,salaried,medium,urban,600,0.4,4,2,681688,226786,0.33,2,0.25,1.0,0,3,0,0,1.0,0.23,23,35.6,0.5,0,1,0
37,student,low,urban,713,0.45,6,0,258927,232195,0.9,0,0.18,0.2,2,2,0,0,0.99,0.32,10,94.0,0.19,2,1,0
55,retired,high,urban,585,0.58,4,2,1613361,197900,0.12,3,0.25,0.0,1,3,1,0,0.74,0.35,7,82.1,0.07,1,1,0
69,salaried,medium,rural,674,0.28,7,3,629097,144870,0.23,1,0.09,1.2,2,1,0,1,0.77,0.36,4,20.9,0.36,1,0,1
31,salaried,high,urban,531,0.52,11,0,1883603,22510,0.01,1,0.15,1.3,0,1,0,0,0.87,0.32,1,62.4,0.55,0,0,1
41,salaried,high,urban,672,0.56,8,0,1407652,180108,0.13,1,0.37,0.0,0,4,0,0,0.94,0.17,9,0.0,0.27,1,1,0
46,business,low,urban,536,0.54,10,1,346067,169981,0.49,2,0.12,1.2,3,1,0,0,0.64,0.42,10,61.3,0.0,2,0,0
24,self_employed,low,urban,637,0.09,4,0,309051,164825,0.53,1,0.35,2.0,0,1,1,0,0.87,0.4,6,41.0,0.0,4,0,0
54,self_employed,medium,urban,649,0.62,4,1,786169,208090,0.26,0,0.11,1.3,1,1,0,0,0.91,0.33,1,128.7,0.49,1,0,0
68,salaried,low,rural,688,0.25,5,0,347968,246527,0.71,1,0.48,1.2,0,4,1,1,0.78,0.34,4,130.4,0.43,4,0,1
38,self_employed,high,rural,662,0.07,7,0,1374715,229421,0.17,1,0.35,1.4,0,2,0,0,0.88,0.49,2,30.8,0.43,1,0,0
60,salaried,medium,rural,593,0.62,3,0,745890,147646,0.2,0,0.29,1.6,0,2,0,0,1.0,0.08,11,114.0,0.0,1,0,0
55,self_employed,high,rural,594,0.43,6,2,1687032,229373,0.14,0,0.27,0.6,0,2,0,0,0.91,0.25,2,0.0,0.14,0,1,0
61,business,low,urban,567,0.43,5,0,381419,84758,0.22,1,0.13,2.5,0,3,0,0,0.77,0.44,0,40.5,0.15,1,0,0
49,retired,low,rural,694,0.3,5,0,321092,5000,0.02,0,0.26,1.7,0,2,0,0,0.93,0.0,0,110.5,0.0,0,1,0
49,retired,medium,urban,691,0.38,4,0,701804,117198,0.17,1,0.07,1.2,0,3,0,0,0.74,0.56,3,52.1,0.33,2,1,0
58,retired,low,rural,726,0.33,3,0,248249,180699,0.73,0,0.23,1.3,1,3,0,1,0.99,0.35,8,76.4,0.12,0,1,0
62,salaried,medium,urban,644,0.26,5,1,497904,5000,0.01,4,0.63,0.9,0,2,0,0,0.91,0.28,20,40.7,0.24,1,1,0
41,self_employed,high,urban,558,0.35,7,0,1044966,191921,0.18,0,0.24,2.5,0,1,0,0,1.0,0.46,11,4.7,0.1,0,0,0
62,business,medium,urban,657,0.37,3,0,752614,201227,0.27,1,0.22,2.4,1,2,0,0,0.96,0.05,11,28.8,0.01,4,0,0
33,student,medium,urban,680,0.15,3,0,495293,278747,0.56,3,0.33,1.2,0,3,0,0,0.99,0.63,9,11.4,0.0,1,1,0
69,salaried,low,urban,598,0.36,5,1,304494,222630,0.73,2,0.41,1.7,0,3,0,0,0.83,0.22,21,12.9,0.08,2,0,0
61,salaried,low,rural,605,0.08,2,0,330708,21498,0.07,2,0.21,3.1,2,3,0,0,0.81,0.16,5,113.5,0.38,1,0,0
37,salaried,high,urban,711,0.64,5,0,1430807,216188,0.15,5,0.18,1.6,0,4,0,0,0.81,0.14,18,0.0,0.08,1,0,0
29,self_employed,high,urban,687,0.33,4,0,1859217,183660,0.1,2,0.18,0.0,0,4,0,0,0.79,0.88,10,0.0,0.34,0,0,0
61,salaried,medium,rural,759,0.19,2,0,801000,230265,0.29,4,0.19,1.8,2,2,0,0,1.0,0.65,12,145.6,0.59,0,0,0
